province,CCAA,ID_INE,Date,Cases,Incidence,deceased,mortality,gdppc
Araba/alava,Pais Vasco,1,2020/3/13,310,93.500508,9,2.714530877,36.001
Araba/alava,Pais Vasco,1,2020/3/14,360,108.581235,13,3.920989042,36.001
Araba/alava,Pais Vasco,1,2020/3/15,409,123.360348,16,4.825832685,36.001
Araba/alava,Pais Vasco,1,2020/3/16,444,133.916857,25,7.54036357,36.001
Araba/alava,Pais Vasco,1,2020/3/17,474,142.965293,25,7.540363555,36.001
Araba/alava,Pais Vasco,1,2020/3/18,545,164.379926,27,8.143592664,36.001
Araba/alava,Pais Vasco,1,2020/3/19,621,187.302631,35,10.55650899,36.001
Araba/alava,Pais Vasco,1,2020/3/20,703,212.035023,48,14.47749801,36.001
Araba/alava,Pais Vasco,1,2020/3/21,801,241.593249,55,16.58879987,36.001
Araba/alava,Pais Vasco,1,2020/3/22,912,275.072463,60,18.09687257,36.001
Araba/alava,Pais Vasco,1,2020/3/23,1009,304.329074,70,21.11301802,36.001
Araba/alava,Pais Vasco,1,2020/3/24,1207,364.048753,81,24.43077796,36.001
Araba/alava,Pais Vasco,1,2020/3/25,1435,432.816869,94,28.35176703,36.001
Araba/alava,Pais Vasco,1,2020/3/26,1610,485.599414,103,31.06629791,36.001
Araba/alava,Pais Vasco,1,2020/3/27,1779,536.572271,109,32.87598513,36.001
Araba/alava,Pais Vasco,1,2020/3/28,1947,587.243515,115,34.68567243,36.001
Araba/alava,Pais Vasco,1,2020/3/29,2049,618.008198,123,37.09858875,36.001
Araba/alava,Pais Vasco,1,2020/3/30,2105,634.898612,133,40.11473415,36.001
Araba/alava,Pais Vasco,1,2020/3/31,2250,678.632721,149,44.94056686,36.001
Araba/alava,Pais Vasco,1,2020/4/1,2347,707.889332,167,50.36962865,36.001
Araba/alava,Pais Vasco,1,2020/4/2,2447,738.050786,176,53.08415952,36.001
Araba/alava,Pais Vasco,1,2020/4/3,2539,765.799324,184,55.49707586,36.001
Araba/alava,Pais Vasco,1,2020/4/4,2639,795.960778,194,58.51322127,36.001
Araba/alava,Pais Vasco,1,2020/4/5,2675,806.818902,201,60.6245231,36.001
Araba/alava,Pais Vasco,1,2020/4/6,2744,827.630305,212,63.94228304,36.001
Araba/alava,Pais Vasco,1,2020/4/7,2806,846.330407,229,69.06973029,36.001
Araba/alava,Pais Vasco,1,2020/4/8,2868,865.030508,237,71.48264658,36.001
Araba/alava,Pais Vasco,1,2020/4/9,2908,877.09509,245,73.89556295,36.001
Araba/alava,Pais Vasco,1,2020/4/10,2990,901.827483,254,76.61009387,36.001
Albacete,Castilla - La Mancha,2,2020/3/13,38,9.789601,0,0,19.073
Albacete,Castilla - La Mancha,2,2020/3/14,70,18.033475,0,0,19.073
Albacete,Castilla - La Mancha,2,2020/3/15,79,20.352065,1,0.257621076,19.073
Albacete,Castilla - La Mancha,2,2020/3/16,126,32.460256,5,1.288105397,19.073
Albacete,Castilla - La Mancha,2,2020/3/17,148,38.127919,5,1.288105372,19.073
Albacete,Castilla - La Mancha,2,2020/3/18,203.5,52.425889,0,0,19.073
Albacete,Castilla - La Mancha,2,2020/3/19,259,66.723859,20,5.152421544,19.073
Albacete,Castilla - La Mancha,2,2020/3/20,327,84.242092,28,7.213390141,19.073
Albacete,Castilla - La Mancha,2,2020/3/21,430,110.777062,32,8.243874381,19.073
Albacete,Castilla - La Mancha,2,2020/3/22,430,110.777062,32,8.243874381,19.073
Albacete,Castilla - La Mancha,2,2020/3/23,430,110.777062,32,8.243874381,19.073
Albacete,Castilla - La Mancha,2,2020/3/24,602.82,155.299137,53,13.65391702,19.073
Albacete,Castilla - La Mancha,2,2020/3/25,752,193.731049,60,15.45726455,19.073
Albacete,Castilla - La Mancha,2,2020/3/26,666,171.575636,66,17.00299095,19.073
Albacete,Castilla - La Mancha,2,2020/3/27,780,200.944439,83,21.38254928,19.073
Albacete,Castilla - La Mancha,2,2020/3/28,1114,286.989878,101,26.01972862,19.073
Albacete,Castilla - La Mancha,2,2020/3/29,1386,357.062811,122,31.42977124,19.073
Albacete,Castilla - La Mancha,2,2020/3/30,1537,395.963593,133,34.26360304,19.073
Albacete,Castilla - La Mancha,2,2020/3/31,1707,439.759176,148,38.12791918,19.073
Albacete,Castilla - La Mancha,2,2020/4/1,1933,497.981539,156,40.18888778,19.073
Albacete,Castilla - La Mancha,2,2020/4/2,2098,540.489016,170,43.7955828,19.073
Albacete,Castilla - La Mancha,2,2020/4/3,2386,614.683886,183,47.14465681,19.073
Albacete,Castilla - La Mancha,2,2020/4/4,2548,656.4185,194,49.97848862,19.073
Albacete,Castilla - La Mancha,2,2020/4/5,2653,683.468713,208,53.58518368,19.073
Albacete,Castilla - La Mancha,2,2020/4/6,2751,708.715579,241,62.08667922,19.073
Albacete,Castilla - La Mancha,2,2020/4/7,2832,729.582886,241,62.08667921,19.073
Albacete,Castilla - La Mancha,2,2020/4/8,3087,795.27626,263,67.75434285,19.073
Albacete,Castilla - La Mancha,2,2020/4/9,3212,827.478894,280,72.1339011,19.073
Albacete,Castilla - La Mancha,2,2020/4/10,3343,861.227255,299,77.02870154,19.073
Alicante/Alacant,Comunitat Valenciana,3,2020/3/13,39,2.09826,0,0,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/14,57,3.066688,0,0,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/15,151,8.124032,0,0,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/16,168.5,9.065559,0,0,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/17,186,10.007086,0,0,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/18,293,15.76385,11,0.591816894,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/19,338,18.184919,11,0.591816891,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/20,372,20.014171,17,0.914626094,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/21,372,20.014171,17,0.914626094,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/22,372,20.014171,40,2.152061398,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/23,603,32.442326,50,2.690076783,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/24,628,33.787364,61,3.281893637,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/25,857,46.107916,71,3.819909027,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/26,1039,55.899796,81,4.357924423,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/27,1093,58.805079,91,4.895939789,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/28,1322,71.12563,109,5.864367375,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/29,1734,93.291863,115,6.187176612,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/30,1839,98.941024,135,7.263207308,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/3/31,2021,108.732904,147,7.908825773,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/1,2173,116.910737,167,8.984856456,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/2,2320,124.819563,188,10.11468873,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/3,2445,131.544755,219,11.78253634,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/4,2559,137.67813,245,13.18137626,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/5,2627,141.336635,263,14.14980396,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/6,2673,143.811505,269,14.47261311,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/7,2714,146.017368,283,15.22583461,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/8,2803,150.805705,284,15.27963618,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/9,2850,153.334377,310,16.67847609,18.302
Alicante/Alacant,Comunitat Valenciana,3,2020/4/10,2962,159.360149,318,17.10888838,18.302
Almeria,Andalucia,4,2020/3/13,9,1.255545,0,0,19.078
Almeria,Andalucia,4,2020/3/14,14,1.953071,0,0,19.078
Almeria,Andalucia,4,2020/3/15,14,1.953071,0,0,19.078
Almeria,Andalucia,4,2020/3/16,26,3.627131,0,0,19.078
Almeria,Andalucia,4,2020/3/17,26,3.627131,0,0,19.078
Almeria,Andalucia,4,2020/3/18,30,4.185151,0,0,19.078
Almeria,Andalucia,4,2020/3/19,37,5.161686,0,0,19.078
Almeria,Andalucia,4,2020/3/20,49,6.835747,0,0,19.078
Almeria,Andalucia,4,2020/3/21,53,7.393767,1,0.139505038,19.078
Almeria,Andalucia,4,2020/3/22,58,8.091292,2,0.279010069,19.078
Almeria,Andalucia,4,2020/3/23,74,10.323373,5,0.697525203,19.078
Almeria,Andalucia,4,2020/3/24,91,12.694958,5,0.697525165,19.078
Almeria,Andalucia,4,2020/3/25,115,16.043079,7,0.976535243,19.078
Almeria,Andalucia,4,2020/3/26,134,18.693675,8,1.116040299,19.078
Almeria,Andalucia,4,2020/3/27,142,19.809715,10,1.395050352,19.078
Almeria,Andalucia,4,2020/3/28,173,24.134371,12,1.674060416,19.078
Almeria,Andalucia,4,2020/3/29,200,27.901007,14,1.95307049,19.078
Almeria,Andalucia,4,2020/3/30,223,31.109623,16,2.232080574,19.078
Almeria,Andalucia,4,2020/3/31,251,35.015764,17,2.37158561,19.078
Almeria,Andalucia,4,2020/4/1,262,36.550319,18,2.511090618,19.078
Almeria,Andalucia,4,2020/4/2,290,40.45646,20,2.79010069,19.078
Almeria,Andalucia,4,2020/4/3,301,41.991016,22,3.069110804,19.078
Almeria,Andalucia,4,2020/4/4,319,44.502107,22,3.069110828,19.078
Almeria,Andalucia,4,2020/4/5,346,48.268743,23,3.208615864,19.078
Almeria,Andalucia,4,2020/4/6,371,51.756368,23,3.208615806,19.078
Almeria,Andalucia,4,2020/4/7,371,51.756368,26,3.627130911,19.078
Almeria,Andalucia,4,2020/4/8,378,52.732904,27,3.766636,19.078
Almeria,Andalucia,4,2020/4/9,395,55.104489,29,4.045646028,19.078
Almeria,Andalucia,4,2020/4/10,400,55.802014,32,4.46416112,19.078
Avila,Castilla y Leon,5,2020/3/13,3,1.90307,0,0,18.7
Avila,Castilla y Leon,5,2020/3/14,10,6.343568,0,0,18.7
Avila,Castilla y Leon,5,2020/3/15,10,6.343568,0,0,18.7
Avila,Castilla y Leon,5,2020/3/16,17,10.784065,0,0,18.7
Avila,Castilla y Leon,5,2020/3/17,18,11.418422,0,0,18.7
Avila,Castilla y Leon,5,2020/3/18,42,26.642984,1,0.634356762,18.7
Avila,Castilla y Leon,5,2020/3/19,59,37.427049,2,1.268713525,18.7
Avila,Castilla y Leon,5,2020/3/20,63,39.964476,4,2.537427048,18.7
Avila,Castilla y Leon,5,2020/3/21,114,72.316671,7,4.440497342,18.7
Avila,Castilla y Leon,5,2020/3/22,114,72.316671,9,5.709210868,18.7
Avila,Castilla y Leon,5,2020/3/23,159,100.862725,10,6.34356761,18.7
Avila,Castilla y Leon,5,2020/3/24,201,127.505709,15,9.515351418,18.7
Avila,Castilla y Leon,5,2020/3/25,226,143.364628,21,13.32149198,18.7
Avila,Castilla y Leon,5,2020/3/26,270,171.276326,27,17.1276326,18.7
Avila,Castilla y Leon,5,2020/3/27,342,216.950013,33,20.93377318,18.7
Avila,Castilla y Leon,5,2020/3/28,381,241.689926,38,24.10555692,18.7
Avila,Castilla y Leon,5,2020/3/29,414,262.6237,41,26.00862729,18.7
Avila,Castilla y Leon,5,2020/3/30,446,282.923116,46,29.18041107,18.7
Avila,Castilla y Leon,5,2020/3/31,467,296.244608,54,34.25526516,18.7
Avila,Castilla y Leon,5,2020/4/1,512,324.790662,59,37.42704894,18.7
Avila,Castilla y Leon,5,2020/4/2,560,355.239787,64,40.5988328,18.7
Avila,Castilla y Leon,5,2020/4/3,590,374.27049,66,41.86754634,18.7
Avila,Castilla y Leon,5,2020/4/4,638,404.719614,69,43.77061656,18.7
Avila,Castilla y Leon,5,2020/4/5,679,430.728242,73,46.30804369,18.7
Avila,Castilla y Leon,5,2020/4/6,732,464.34915,79,50.11418422,18.7
Avila,Castilla y Leon,5,2020/4/7,766,485.91728,83,52.65161128,18.7
Avila,Castilla y Leon,5,2020/4/8,793,503.044912,85,53.92032474,18.7
Avila,Castilla y Leon,5,2020/4/9,825,523.344329,90,57.09210862,18.7
Avila,Castilla y Leon,5,2020/4/10,859,544.912459,93,58.99517891,18.7
Badajoz,Extremadura,6,2020/3/13,11,1.633116,0,0,16.838
Badajoz,Extremadura,6,2020/3/14,25,3.711627,0,0,16.838
Badajoz,Extremadura,6,2020/3/15,28,4.157023,0,0,16.838
Badajoz,Extremadura,6,2020/3/16,39,5.790139,0,0,16.838
Badajoz,Extremadura,6,2020/3/17,50,7.423255,0,0,16.838
Badajoz,Extremadura,6,2020/3/18,61,9.056371,0,0,16.838
Badajoz,Extremadura,6,2020/3/19,77,11.431812,0,0,16.838
Badajoz,Extremadura,6,2020/3/20,91,13.510324,0,0,16.838
Badajoz,Extremadura,6,2020/3/21,111,16.479625,1,0.14846509,16.838
Badajoz,Extremadura,6,2020/3/22,140,20.785113,1,0.148465093,16.838
Badajoz,Extremadura,6,2020/3/23,168,24.942136,1,0.148465095,16.838
Badajoz,Extremadura,6,2020/3/24,217,32.216925,3,0.445395276,16.838
Badajoz,Extremadura,6,2020/3/25,257,38.155529,4,0.593860374,16.838
Badajoz,Extremadura,6,2020/3/26,329,48.845016,8,1.187720754,16.838
Badajoz,Extremadura,6,2020/3/27,390,57.901387,10,1.484650949,16.838
Badajoz,Extremadura,6,2020/3/28,437,64.879246,11,1.633116032,16.838
Badajoz,Extremadura,6,2020/3/29,465,69.036269,17,2.523906609,16.838
Badajoz,Extremadura,6,2020/3/30,515,76.459523,18,2.672371678,16.838
Badajoz,Extremadura,6,2020/3/31,561,83.288918,20,2.969301889,16.838
Badajoz,Extremadura,6,2020/4/1,586,87.000545,23,3.414697159,16.838
Badajoz,Extremadura,6,2020/4/2,625,92.790684,27,4.008557549,16.838
Badajoz,Extremadura,6,2020/4/3,645,95.759985,28,4.157022605,16.838
Badajoz,Extremadura,6,2020/4/4,662,98.283892,30,4.45395281,16.838
Badajoz,Extremadura,6,2020/4/5,672,99.768543,32,4.750883,16.838
Badajoz,Extremadura,6,2020/4/6,689,102.29245,33,4.899348113,16.838
Badajoz,Extremadura,6,2020/4/7,708,105.113286,38,5.641673542,16.838
Badajoz,Extremadura,6,2020/4/8,731,108.527983,43,6.383999,16.838
Badajoz,Extremadura,6,2020/4/9,760,112.833471,48,7.126324484,16.838
Badajoz,Extremadura,6,2020/4/10,821,121.889842,54,8.017115065,16.838
Baleares,Illes Balears,7,2020/3/13,30,2.609921,1,0.086997367,26.093
Baleares,Illes Balears,7,2020/3/14,28,2.435926,1,0.086997357,26.093
Baleares,Illes Balears,7,2020/3/15,28,2.435926,1,0.086997357,26.093
Baleares,Illes Balears,7,2020/3/16,73,6.350808,1,0.08699737,26.093
Baleares,Illes Balears,7,2020/3/17,92,8.003758,1,0.08699737,26.093
Baleares,Illes Balears,7,2020/3/18,112,9.743706,2,0.17399475,26.093
Baleares,Illes Balears,7,2020/3/19,169,14.702556,2,0.173994746,26.093
Baleares,Illes Balears,7,2020/3/20,203,17.660467,4,0.347989498,26.093
Baleares,Illes Balears,7,2020/3/21,246,21.401354,4,0.347989496,26.093
Baleares,Illes Balears,7,2020/3/22,331,28.79613,10,0.869973716,26.093
Baleares,Illes Balears,7,2020/3/23,400,34.798949,10,0.869973725,26.093
Baleares,Illes Balears,7,2020/3/24,478,41.584744,13,1.130965841,26.093
Baleares,Illes Balears,7,2020/3/25,562,48.892523,17,1.478955322,26.093
Baleares,Illes Balears,7,2020/3/26,660,57.418266,22,1.9139422,26.093
Baleares,Illes Balears,7,2020/3/27,755,65.683016,26,2.261931677,26.093
Baleares,Illes Balears,7,2020/3/28,862,74.991735,29,2.522923799,26.093
Baleares,Illes Balears,7,2020/3/29,958,83.343483,37,3.218902788,26.093
Baleares,Illes Balears,7,2020/3/30,1000,86.997373,42,3.653889666,26.093
Baleares,Illes Balears,7,2020/3/31,1069,93.000191,46,4.001879126,26.093
Baleares,Illes Balears,7,2020/4/1,1131,98.394029,58,5.045847641,26.093
Baleares,Illes Balears,7,2020/4/2,1204,104.744837,69,6.002818732,26.093
Baleares,Illes Balears,7,2020/4/3,1257,109.355697,71,6.176813434,26.093
Baleares,Illes Balears,7,2020/4/4,1271,110.573661,75,6.52480297,26.093
Baleares,Illes Balears,7,2020/4/5,1293,112.487603,81,7.046787195,26.093
Baleares,Illes Balears,7,2020/4/6,1320,114.836532,84,7.307779309,26.093
Baleares,Illes Balears,7,2020/4/7,1369,119.099403,89,7.742766156,26.093
Baleares,Illes Balears,7,2020/4/8,1412,122.84029,89,7.742766154,26.093
Baleares,Illes Balears,7,2020/4/9,1448,125.972196,97,8.438745174,26.093
Baleares,Illes Balears,7,2020/4/10,1488,129.452091,102,8.873732044,26.093
Barcelona,CataluÃ±a,8,2020/3/13,477,8.420749,0,0,28.794
Barcelona,CataluÃ±a,8,2020/3/14,825,14.564189,0,0,28.794
Barcelona,CataluÃ±a,8,2020/3/15,1239,21.872764,0,0,28.794
Barcelona,CataluÃ±a,8,2020/3/16,1753,30.946695,0,0,28.794
Barcelona,CataluÃ±a,8,2020/3/17,2319,40.938612,2,0.035307125,28.794
Barcelona,CataluÃ±a,8,2020/3/18,2956,52.183931,3,0.052960688,28.794
Barcelona,CataluÃ±a,8,2020/3/19,3791,66.924656,3,0.052960688,28.794
Barcelona,CataluÃ±a,8,2020/3/20,4812,84.948943,8,0.1412285,28.794
Barcelona,CataluÃ±a,8,2020/3/21,5645,99.654361,14,0.247149877,28.794
Barcelona,CataluÃ±a,8,2020/3/22,6345,112.011855,21,0.370724816,28.794
Barcelona,CataluÃ±a,8,2020/3/23,7386,130.389213,28,0.494299751,28.794
Barcelona,CataluÃ±a,8,2020/3/24,8740,154.292137,34,0.600221128,28.794
Barcelona,CataluÃ±a,8,2020/3/25,10049,177.400651,45,0.794410319,28.794
Barcelona,CataluÃ±a,8,2020/3/26,11924,210.50108,54,0.953292378,28.794
Barcelona,CataluÃ±a,8,2020/3/27,13184,232.744569,67,1.182788693,28.794
Barcelona,CataluÃ±a,8,2020/3/28,14191,250.521707,78,1.376977884,28.794
Barcelona,CataluÃ±a,8,2020/3/29,14888,262.82624,89,1.571167071,28.794
Barcelona,CataluÃ±a,8,2020/3/30,16080,283.869287,100,1.765356262,28.794
Barcelona,CataluÃ±a,8,2020/3/31,17315,305.671436,111,1.959545446,28.794
Barcelona,CataluÃ±a,8,2020/4/1,18441,325.549348,122,2.153734638,28.794
Barcelona,CataluÃ±a,8,2020/4/2,19307,340.837333,133,2.347923825,28.794
Barcelona,CataluÃ±a,8,2020/4/3,20224,357.02565,144,2.542113014,28.794
Barcelona,CataluÃ±a,8,2020/4/4,20802,367.2294093,176,3.107027018,28.794
Barcelona,CataluÃ±a,8,2020/4/5,21164,373.6199989,208,3.671941021,28.794
Barcelona,CataluÃ±a,8,2020/4/6,21879,386.2422962,240,4.236855025,28.794
Barcelona,CataluÃ±a,8,2020/4/7,22615,399.2353183,272,4.801769028,28.794
Barcelona,CataluÃ±a,8,2020/4/8,23284,411.0455517,304,5.366683032,28.794
Barcelona,CataluÃ±a,8,2020/4/9,23838,420.8256253,336,5.931597034,28.794
Barcelona,CataluÃ±a,8,2020/4/10,23982,423.3677384,368,6.496511039,28.794
Burgos,Castilla y Leon,9,2020/3/13,90,25.2130503,1,0.280145003,26.783
Burgos,Castilla y Leon,9,2020/3/14,113,31.6563853,2,0.560290005,26.783
Burgos,Castilla y Leon,9,2020/3/15,119,33.3372554,4,1.120580013,26.783
Burgos,Castilla y Leon,9,2020/3/16,121,33.8975454,4,1.120580013,26.783
Burgos,Castilla y Leon,9,2020/3/17,126,35.2982704,5,1.400725016,26.783
Burgos,Castilla y Leon,9,2020/3/18,165,46.2239255,5,1.400725015,26.783
Burgos,Castilla y Leon,9,2020/3/19,187,52.3871156,8,2.241160026,26.783
Burgos,Castilla y Leon,9,2020/3/20,208,58.2701606,12,3.361740035,26.783
Burgos,Castilla y Leon,9,2020/3/21,269,75.3590058,14,3.922030042,26.783
Burgos,Castilla y Leon,9,2020/3/22,269,75.3590058,16,4.482320048,26.783
Burgos,Castilla y Leon,9,2020/3/23,336,94.128721,18,5.042610054,26.783
Burgos,Castilla y Leon,9,2020/3/24,392,109.8168412,24,6.723480073,26.783
Burgos,Castilla y Leon,9,2020/3/25,485,135.8703265,28,7.844060087,26.783
Burgos,Castilla y Leon,9,2020/3/26,530,148.4768516,32,8.964640097,26.783
Burgos,Castilla y Leon,9,2020/3/27,604,169.2075818,39,10.92565512,26.783
Burgos,Castilla y Leon,9,2020/3/28,673,188.5375871,42,11.76609013,26.783
Burgos,Castilla y Leon,9,2020/3/29,719,201.4242572,49,13.72710515,26.783
Burgos,Castilla y Leon,9,2020/3/30,749,209.8286073,61,17.08884519,26.783
Burgos,Castilla y Leon,9,2020/3/31,790,221.3145524,69,19.33000521,26.783
Burgos,Castilla y Leon,9,2020/4/1,848,237.5629626,77,21.57116524,26.783
Burgos,Castilla y Leon,9,2020/4/2,895,250.7297777,86,24.09247026,26.783
Burgos,Castilla y Leon,9,2020/4/3,940,263.3363029,92,25.77334028,26.783
Burgos,Castilla y Leon,9,2020/4/4,964,270.0597829,96,26.89392029,26.783
Burgos,Castilla y Leon,9,2020/4/5,985,275.942828,103,28.85493531,26.783
Burgos,Castilla y Leon,9,2020/4/6,1003,280.9854381,113,31.65638535,26.783
Burgos,Castilla y Leon,9,2020/4/7,1024,286.8684831,120,33.61740036,26.783
Burgos,Castilla y Leon,9,2020/4/8,1053,294.9926882,124,34.73798038,26.783
Burgos,Castilla y Leon,9,2020/4/9,1080,302.5566033,129,36.13870539,26.783
Burgos,Castilla y Leon,9,2020/4/10,1126,315.4432734,132,36.9791404,26.783
Caceres,Extremadura,10,2020/3/13,31,7.8650061,1,0.253709874,17.589
Caceres,Extremadura,10,2020/3/14,45,11.4169443,2,0.507419747,17.589
Caceres,Extremadura,10,2020/3/15,67,16.9985615,3,0.761129619,17.589
Caceres,Extremadura,10,2020/3/16,89,22.5801787,3,0.761129619,17.589
Caceres,Extremadura,10,2020/3/17,103,26.1321169,5,1.268549364,17.589
Caceres,Extremadura,10,2020/3/18,133,33.7434131,8,2.029678983,17.589
Caceres,Extremadura,10,2020/3/19,164,41.6084191,9,2.283388853,17.589
Caceres,Extremadura,10,2020/3/20,206,52.2642338,10,2.537098728,17.589
Caceres,Extremadura,10,2020/3/21,243,61.651499,11,2.790808597,17.589
Caceres,Extremadura,10,2020/3/22,259,65.710857,13,3.298228344,17.589
Caceres,Extremadura,10,2020/3/23,325,82.4557086,17,4.313067834,17.589
Caceres,Extremadura,10,2020/3/24,419,106.3044366,24,6.089036941,17.589
Caceres,Extremadura,10,2020/3/25,485,123.0492882,35,8.87984554,17.589
Caceres,Extremadura,10,2020/3/26,640,162.3743185,50,12.68549363,17.589
Caceres,Extremadura,10,2020/3/27,841,213.3700029,59,14.96888249,17.589
Caceres,Extremadura,10,2020/3/28,957,242.8003481,77,19.53566019,17.589
Caceres,Extremadura,10,2020/3/29,991,251.4264838,83,21.05791943,17.589
Caceres,Extremadura,10,2020/3/30,1045,265.1268169,88,22.32646879,17.589
Caceres,Extremadura,10,2020/3/31,1067,270.7084341,113,28.66921561,17.589
Caceres,Extremadura,10,2020/4/1,1093,277.3048908,129,32.72857357,17.589
Caceres,Extremadura,10,2020/4/2,1212,307.4963656,154,39.07132038,17.589
Caceres,Extremadura,10,2020/4/3,1248,316.629921,172,43.63809809,17.589
Caceres,Extremadura,10,2020/4/4,1317,334.1359022,178,45.16035732,17.589
Caceres,Extremadura,10,2020/4/5,1375,348.8510748,186,47.1900363,17.589
Caceres,Extremadura,10,2020/4/6,1379,349.8659143,195,49.47342515,17.589
Caceres,Extremadura,10,2020/4/7,1408,357.2235006,220,55.81617197,17.589
Caceres,Extremadura,10,2020/4/8,1453,368.6404449,228,57.84585095,17.589
Caceres,Extremadura,10,2020/4/9,1513,383.8630373,235,59.62182007,17.589
Caceres,Extremadura,10,2020/4/10,1665,422.4269379,249,63.17375828,17.589
Cadiz,Andalucia,11,2020/3/13,19,1.5320666,0,0,16.666
Cadiz,Andalucia,11,2020/3/14,29,2.3384174,0,0,16.666
Cadiz,Andalucia,11,2020/3/15,34,2.7415928,0,0,16.666
Cadiz,Andalucia,11,2020/3/16,56,4.5155646,0,0,16.666
Cadiz,Andalucia,11,2020/3/17,56,4.5155646,0,0,16.666
Cadiz,Andalucia,11,2020/3/18,74,5.9669961,0,0,16.666
Cadiz,Andalucia,11,2020/3/19,84,6.7733469,0,0,16.666
Cadiz,Andalucia,11,2020/3/20,103,8.3054134,0,0,16.666
Cadiz,Andalucia,11,2020/3/21,126,10.1600203,2,0.161270163,16.666
Cadiz,Andalucia,11,2020/3/22,134,10.805101,3,0.241905246,16.666
Cadiz,Andalucia,11,2020/3/23,178,14.3530446,3,0.241905246,16.666
Cadiz,Andalucia,11,2020/3/24,245,19.7555951,4,0.322540328,16.666
Cadiz,Andalucia,11,2020/3/25,278,22.4165528,5,0.40317541,16.666
Cadiz,Andalucia,11,2020/3/26,299,24.1098895,6,0.483810492,16.666
